CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;GeoPoint;GeoShape
87281501;Wizernes;O;N;310000;1;073+022;WIZERNES;PAS-DE-CALAIS;7364;e53eef50-6667-11e3-a7ff-01f464e0362d;645447,6926;7067883,026;2,229123687;50,70531257;50.70531256788087, 2.229123687212228;50.705312566943206, 2.229123687212227;"{""coordinates"":[2.229123687212227,50.705312566943206],""type"":""Point""}"
87281410;Pont-d'Ardres;O;O;295000;1;094+533;ARDRES;PAS-DE-CALAIS;8061;29c1ccf4-dfbc-11e3-a2ff-01a464e0362d;627475,8836;7088907,156;1,971319781;50,89209253;50.89209252681081, 1.9713197812386365;50.892092525875185, 1.9713197812386352;"{""coordinates"":[1.971319781238635,50.892092525875185],""type"":""Point""}"
87316752;Feuquerolles;N;O;323000;1;195+620;FEUQUIÈRES-EN-VIMEU;SOMME;4145;291fea76-dfbc-11e3-a2ff-01a464e0362d;600047,7363;6997155,238;1,605334122;50,06482552;50.06482552069153, 1.6053341221324529;50.06482551974703, 1.6053341221324515;"{""coordinates"":[1.605334122132452,50.06482551974703],""type"":""Point""}"
87342089;Roeux;N;O;272000;1;200+760;ROEUX;PAS-DE-CALAIS;6276;29277c40-dfbc-11e3-a2ff-01a464e0362d;692485,8322;7022859,665;2,894663064;50,30353095;50.30353095017339, 2.8946630638690785;50.30353094923142, 2.894663063869078;"{""coordinates"":[2.894663063869078,50.30353094923142],""type"":""Point""}"
87342030;Miraumont;N;O;272000;1;168+459;MIRAUMONT;SOMME;5525;29ed9b00-dfbc-11e3-a2ff-01a464e0362d;681001,6019;6999746,905;2,734761224;50,09574294;50.09574294466118, 2.7347612238836594;50.09574294371702, 2.7347612238836585;"{""coordinates"":[2.734761223883658,50.09574294371702],""type"":""Point""}"
87281121;Arnèke;N;O;301000;1;280+988;ARNÈKE;NORD;2937;c124176e-f312-11e3-90ff-015864e0362d;658223,0026;7081761,108;2,408173441;50,83081762;50.83081761670071, 2.408173440631014;50.83081761576441, 2.4081734406310127;"{""coordinates"":[2.408173440631013,50.83081761576441],""type"":""Point""}"
87286260;Comines;N;O;296000;1;020+380;COMINES;NORD;3783;29d323d0-dfbc-11e3-a2ff-01a464e0362d;700788,2413;7073894,057;3,011150953;50,76163801;50.76163800939196, 3.011150953458492;50.761638008454916, 3.011150953458491;"{""coordinates"":[3.011150953458491,50.761638008454916],""type"":""Point""}"
87342014;Arras;O;O;272000;1;192+127;ARRAS;PAS-DE-CALAIS;2942;d9748982-6667-11e3-89ff-01f464e0362d;684441,4756;7020978,821;2,781966935;50,28649577;50.28649576680664, 2.7819669348519462;50.28649576586449, 2.7819669348519454;"{""coordinates"":[2.781966934851945,50.28649576586449],""type"":""Point""}"
87317511;Woincourt;N;O;323000;1;200+530;WOINCOURT;SOMME;7366;e0442eee-19bf-11e5-82ff-01fc64e0362d;595149,4619;6996565,714;1,53715458;50,05873568;50.05873568303048, 1.5371545802383337;50.058735682085945, 1.537154580238332;"{""coordinates"":[1.537154580238332,50.058735682085945],""type"":""Point""}"
87276477;Moulin-Neuf (Oise);O;N;325000;1;039+445;CHAMBLY;OISE;8591;296677e2-dfbc-11e3-a2ff-01a464e0362d;645943,8924;6895946,957;2,258936371;49,16100395;49.1610039494014, 2.25893637082514;49.16100394844777, 2.258936370825139;"{""coordinates"":[2.258936370825139,49.16100394844777],""type"":""Point""}"
87286815;Nomain-Ouvignies;N;O;268000;1;249+993;NOMAIN;NORD;5819;d992debe-6667-11e3-89ff-01f464e0362d;716395,6651;7045466,057;3,230767343;50,50630335;50.50630334669699, 3.230767343182578;50.50630334575717, 3.230767343182577;"{""coordinates"":[3.230767343182577,50.50630334575717],""type"":""Point""}"
87286633;Roncq;O;N;268000;1;283+384;RONCQ;NORD;8065;e53d9926-6667-11e3-a7ff-01f464e0362d;708383,2883;7072519,638;3,118565946;50,74924988;50.749249877310234, 3.118565945703599;50.74924987637305, 3.118565945703598;"{""coordinates"":[3.118565945703598,50.74924987637305],""type"":""Point""}"
87286146;Armentières;O;O;295000;1;020+120;ARMENTIERES;NORD;2934;e1bcaea6-19bf-11e5-a6ff-01fc64e0362d;691329,5356;7064866,984;2,877540345;50,68057737;50.6805773722647, 2.877540344655497;50.68057737132677, 2.877540344655496;"{""coordinates"":[2.877540344655496,50.68057737132677],""type"":""Point""}"
87313353;Tricot;N;O;232000;1;105+293;TRICOT;OISE;7036;29a6b90e-dfbc-11e3-a2ff-01a464e0362d;669710,8646;6940277,934;2,581532343;49,56104227;49.56104227001924, 2.5815323429524435;49.561042269069596, 2.581532342952442;"{""coordinates"":[2.581532342952442,49.561042269069596],""type"":""Point""}"
87287235;Bouvines;N;O;268000;1;258+000;CYSOING;NORD;3355;2938e0cc-dfbc-11e3-a2ff-01a464e0362d;714349,2349;7053069,512;3,202238271;50,57459818;50.57459818259859, 3.202238270963352;50.574598181659525, 3.2022382709633517;"{""coordinates"":[3.202238270963352,50.574598181659525],""type"":""Point""}"
87317081;Dannes-Camiers;O;O;311000;1;233+673;CAMIERS;PAS-DE-CALAIS;3921;d9ded426-6667-11e3-89ff-01f464e0362d;601730,0366;7054097,82;1,614866884;50,57625634;50.57625634487162, 1.6148668835349744;50.57625634393254, 1.6148668835349729;"{""coordinates"":[1.614866883534973,50.57625634393254],""type"":""Point""}"
87295642;Landrecies;O;O;242000;1;201+407;LANDRECIES;NORD;4852;e1a86ebe-19bf-11e5-a6ff-01fc64e0362d;748808,8696;7003536,291;3,681868599;50,12816852;50.128168519781205, 3.681868598650192;50.128168518837384, 3.6818685986501913;"{""coordinates"":[3.681868598650191,50.128168518837384],""type"":""Point""}"
87295857;Le Quesnoy;N;O;267000;1;065+912;LE QUESNOY;NORD;5000;c07ed942-f312-11e3-90ff-015864e0362d;746438,3135;7016948,3;3,650296077;50,24878193;50.24878193331355, 3.6502960769890826;50.24878193237098, 3.6502960769890826;"{""coordinates"":[3.650296076989083,50.24878193237098],""type"":""Point""}"
87109306;Lille CHR;N;O;289000;1;007+300;LILLE;NORD;80675;e15b8362-19bf-11e5-a6ff-01fc64e0362d;702401,9746;7057496,604;3,0338803;50,61449068;50.614490676467405, 3.0338802997762815;50.61449067552876, 3.03388029977628;"{""coordinates"":[3.03388029977628,50.61449067552876],""type"":""Point""}"
87286518;Seclin;O;O;272000;1;239+350;SECLIN;NORD;6799;e15d10b6-19bf-11e5-a6ff-01fc64e0362d;702481,754;7050053,789;3,034959124;50,5476914;50.54769139704771, 3.0349591240451153;50.54769139610832, 3.0349591240451153;"{""coordinates"":[3.034959124045115,50.54769139610832],""type"":""Point""}"
87345256;Libercourt;O;O;272000;1;231+519;LIBERCOURT;PAS-DE-CALAIS;5156;d9c194ec-6667-11e3-89ff-01f464e0362d;700623,8834;7042461,864;3,008776422;50,47955214;50.47955213929722, 3.008776421585093;50.47955213835712, 3.0087764215850923;"{""coordinates"":[3.008776421585092,50.47955213835712],""type"":""Point""}"
87342097;Biache-St-Vaast;O;O;272000;1;204+333;BIACHE-SAINT-VAAST;PAS-DE-CALAIS;3224;e1872e44-19bf-11e5-a6ff-01fc64e0362d;695792,151;7024276,206;2,940997645;50,31628011;50.316280109440925, 2.9409976447906283;50.31628010849908, 2.9409976447906283;"{""coordinates"":[2.940997644790628,50.31628010849908],""type"":""Point""}"
87345496;Escaudoeuvres;N;O;250000;1;208+327;ESCAUDOEUVRES;NORD;4074;c0e6d792-f312-11e3-90ff-015864e0362d;719757,45;7010506,998;3,276361665;50,19234895;50.192348953741444, 3.276361665143941;50.19234895279829, 3.2763616651439404;"{""coordinates"":[3.27636166514394,50.19234895279829],""type"":""Point""}"
87286534;Ronchin;O;O;272000;1;246+423;RONCHIN;NORD;6293;d9c8603e-6667-11e3-89ff-01f464e0362d;705502,5074;7056315,306;3,077597499;50,60386936;50.60386936172255, 3.0775974986356833;50.60386936078378, 3.077597498635682;"{""coordinates"":[3.077597498635682,50.60386936078378],""type"":""Point""}"
87743716;Ambérieu;O;O;883000;1;068+309;AMBERIEU-EN-BUGEY;AIN;2856;d94a58fc-6667-11e3-89ff-01f464e0362d;881422,4055;6542046,155;5,342553934;45,95390381;45.95390380801343, 5.342553934490688;45.95390380705388, 5.342553934490688;"{""coordinates"":[5.342553934490688,45.95390380705388],""type"":""Point""}"
87313338;Hargicourt-Pierrepont;N;O;232000;1;124+443;HARGICOURT;SOMME;4410;28f5d1f0-dfbc-11e3-a2ff-01a464e0362d;666214,1825;6957281,067;2,531831292;49,7136538;49.71365379571771, 2.5318312921201724;49.71365379476961, 2.5318312921201716;"{""coordinates"":[2.531831292120172,49.71365379476961],""type"":""Point""}"
87286864;Ascq;N;O;269000;1;007+258;VILLENEUVE-D'ASCQ;NORD;2952;a27eb68e-9248-11e3-a2ff-010c64e0362d;711325,2237;7058339,025;3,159768227;50,62195276;50.62195275849584, 3.1597682269932297;50.621952757557274, 3.1597682269932292;"{""coordinates"":[3.159768226993229,50.621952757557274],""type"":""Point""}"
87316745;Acheux-Franleu;N;O;323000;1;191+140;CHÉPY;SOMME;2798;e159e08a-19bf-11e5-a6ff-01fc64e0362d;603796,0584;6999056,196;1,65717435;50,08247941;50.08247940983747, 1.6571743503789376;50.08247940889317, 1.657174350378936;"{""coordinates"":[1.657174350378936,50.08247940889317],""type"":""Point""}"
87316125;Thézy-Glimont;N;O;232000;1;138+201;THÉZY-GLIMONT;SOMME;6967;298213ac-dfbc-11e3-a2ff-01a464e0362d;659365,2813;6968247,731;2,435843586;49,81178158;49.81178157822017, 2.435843586481389;49.81178157727307, 2.435843586481388;"{""coordinates"":[2.435843586481388,49.81178157727307],""type"":""Point""}"
87313080;St-Roch (Somme);O;O;311000;1;132+608;AMIENS;SOMME;6660;290734d4-dfbc-11e3-a2ff-01a464e0362d;648488,4329;6977403,372;2,283688027;49,89323836;49.89323836277332, 2.2836880266120185;49.89323836182705, 2.2836880266120176;"{""coordinates"":[2.283688026612018,49.89323836182705],""type"":""Point""}"
87286542;Tourcoing;O;O;278000;1;012+396;TOURCOING;NORD;7008;e1363b94-19bf-11e5-a6ff-01fc64e0362d;711910,6135;7068895,183;3,168343954;50,71667042;50.71667041877195, 3.1683439537032565;50.71667041783441, 3.1683439537032556;"{""coordinates"":[3.168343953703256,50.71667041783441],""type"":""Point""}"
