stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
02:02630,02:02630,"REMAUCOURT -ABRI MONUMENT","",49.8957,3.34061,,,0,,,
02:02632,02:02632,"ROUVROY - LA GLORIETTE","",49.86636,3.31705,,,0,,,
02:02633,02:02633,"ROUVROY - 18 RUE LOUIS PLANCHON","",49.85613,3.31843,,,0,,,
02:02634,02:02634,"FRANCILLY S. - MAISON ROUGE","",49.83984,3.22279,,,0,,,
02:02645,02:02645,"VILLERS ST C. - ABRI RUE L'EGLISE","",49.77941,3.09344,,,0,,,
02:02660,02:02660,"LANCHY - X RUE ST MEDARD/BEAUVOIS","",49.82684,3.07626,,,0,,,
02:02662,02:02662,"TREFCON - FACE ABRI","",49.85751,3.09646,,,0,,,
02:02664,02:02664,"HAM - CES","",49.75193,3.07916,,,0,,,
02:02665,02:02665,"HAM - INST NOTRE DAME BD REPUBLIQ","",49.74951,3.07348,,,0,,,
02:02666,02:02666,"HARLY - ECOLE JEAN ZAY","",49.84313,3.31869,,,0,,,
02:02667,02:02667,"MESNIL ST L. - 22 GRANGE AUX BOIS","",49.82981,3.35592,,,0,,,
02:02670,02:02670,"HOMBLIERES - PHARMACIE","",49.84737,3.36933,,,0,,,
02:02671,02:02671,"HOMBLIERES - EGLISE ABRI","",49.84986,3.36392,,,0,,,
02:02674,02:02674,"NEUVILLE ST A. - ECOLE PONT GUISE","",49.82639,3.3095,,,0,,,
02:02678,02:02678,"BRISSAY C. - ECOLE ABRI","",49.72121,3.37842,,,0,,,
02:02680,02:02680,"BRISSY H. - PLACE MAIRIE ABRI","",49.7425,3.3799,,,0,,,
02:02681,02:02681,"MOY DE L. - COLLEGE","",49.75298,3.35876,,,0,,,
02:02683,02:02683,"ESSIGNY LE G. - LA GARE","",49.77936,3.26229,,,0,,,
02:02684,02:02684,"VENDEUIL - ABRI 37 RUE ST JEAN","",49.72134,3.34961,,,0,,,
02:02685,02:02685,"VENDEUIL - ABRI","",49.71514,3.35073,,,0,,,
02:02686,02:02686,"LY FONTAINE - ABRI","",49.73488,3.30745,,,0,,,
02:02687,02:02687,"GIBERCOURT - ABRI","",49.73723,3.28427,,,0,,,
02:02688,02:02688,"HINACOURT - ABRI","",49.74522,3.29553,,,0,,,
02:02689,02:02689,"BENAY - ABRI","",49.76037,3.305,,,0,,,
02:02690,02:02690,"MOY DE L. - FERME LA GUINGUETTE","",49.75883,3.3382,,,0,,,
02:02691,02:02691,"MOY DE L. - ECOLE","",49.7514,3.36311,,,0,,,
02:02692,02:02692,"ITANCOURT - RUE DE L' EGLISE","",49.80699,3.34533,,,0,,,
02:02696,02:02696,"GRUGIES - ABRI 15 RUE DE PICARDIE","",49.81178,3.26653,,,0,,,
02:02697,02:02697,"GAUCHY - LA CELLULOSE","",49.82756,3.27508,,,0,,,
02:02698,02:02698,"GAUCHY - MOULINS TS VENTS","",49.82412,3.29215,,,0,,,
02:02699,02:02699,"ST QUENTIN - PASSAGE SUPERIEUR","",49.84044,3.29824,,,0,,,
02:02700,02:02700,"GAUCHY - PONT BIETTE","",49.82922,3.2789,,,0,,,
02:02705,02:02705,"SOMMETTE E. - EAUCOURT PL. ABRI","",49.72393,3.12432,,,0,,,
02:02706,02:02706,"SOMMETTE E. - CALVAIRE","",49.73951,3.11691,,,0,,,
02:02707,02:02707,"SOMMETTE E. - MALKOFF CITE","",49.7368,3.10132,,,0,,,
02:02708,02:02708,"HAM - PL. ST MAR EC.","",49.74303,3.09515,,,0,,,
02:02709,02:02709,"HAM - 3 PLACE PELTIER","",49.74719,3.07524,,,0,,,
02:02717,02:02717,"CROIX F. - MERICOURT ARRET","",49.93924,3.38718,,,0,,,
02:02718,02:02718,"FONSOMMES - COURCELLES","",49.89988,3.38218,,,0,,,
02:02719,02:02719,"VERMAND - VILECHOLLES ABRI","",49.88354,3.16485,,,0,,,
02:02720,02:02720,"VERMAND - BIHECOURT X ABRI","",49.89394,3.16756,,,0,,,
02:02721,02:02721,"VERMAND - SOYECOURT CENTRE","",49.89279,3.12726,,,0,,,
02:02722,02:02722,"VERMAND - COLLEGE","",49.87815,3.14244,,,0,,,
02:02723,02:02723,"LE VERGUIER - ECOLE ABRI","",49.92499,3.16922,,,0,,,
02:02724,02:02724,"JEANCOURT - ABRI","",49.92754,3.14703,,,0,,,
02:02725,02:02725,"VENDELLES - ABRI EGLISE","",49.91012,3.13538,,,0,,,
02:02726,02:02726,"PONTRU - RAPERIE","",49.90736,3.20224,,,0,,,
02:02727,02:02727,"PONTRU - ECOLE ABRI","",49.90449,3.21602,,,0,,,
02:02729,02:02729,"ETREILLERS - PLACE ABRI","",49.82898,3.1618,,,0,,,
02:02730,02:02730,"FORESTE - AUROIR","",49.79932,3.09725,,,0,,,
02:02733,02:02733,"DOUCHY - ABRI MONUMENT","",49.79783,3.1352,,,0,,,
02:02734,02:02734,"FLUQUIERES - CENTRE ECOLE ABRI","",49.80371,3.1525,,,0,,,
02:02735,02:02735,"ROUPY - ECOLE","",49.81164,3.18378,,,0,,,
02:02736,02:02736,"VAUX EN V. - CENTRE ABRI","",49.82274,3.13924,,,0,,,
02:02737,02:02737,"GERMAINE - ABRI","",49.81178,3.11657,,,0,,,
02:02738,02:02738,"FORESTE - ABRI ANCIENNE GARE","",49.80563,3.09882,,,0,,,
02:02740,02:02740,"LANCHY - TRANSFO EDF","",49.82723,3.07631,,,0,,,
02:02741,02:02741,"TREFCON - ABRI","",49.85753,3.09653,,,0,,,
02:02742,02:02742,"SAVY - ABRI MAIRIE","",49.82946,3.19324,,,0,,,
02:02743,02:02743,"VERMAND - ABRI MARTEVILLE","",49.87172,3.15541,,,0,,,
02:02745,02:02745,"HOLNON - PLACE CHARLE DE GAULLE","",49.86148,3.21361,,,0,,,
02:02746,02:02746,"VERMAND - RN ABRI","",49.87908,3.15853,,,0,,,
02:02747,02:02747,"HOLNON - ABRI MARECHAL FOCH","",49.85861,3.21361,,,0,,,
02:02748,02:02748,"CAULAINCOURT - FACE ABRI EGLISE","",49.86418,3.1044,,,0,,,
02:02749,02:02749,"BEAUVOIS EN V. - ABRI CENTRE","",49.84012,3.1035,,,0,,,
02:02750,02:02750,"ATTILLY - MAIRIE","",49.85584,3.16687,,,0,,,
02:02751,02:02751,"ATTILLY - ABRI HAMEAU VILLEVEQUE","",49.85769,3.13296,,,0,,,
02:02752,02:02752,"LEVERGIES - PRESELLES SILO","",49.94441,3.32686,,,0,,,
02:02753,02:02753,"LEVERGIES - ABRI","",49.92825,3.3144,,,0,,,
02:02754,02:02754,"BEAUME - FERME PETELLE","",49.83921,4.15833,,,0,,,
02:02755,02:02755,"BEAUME - PLACE ABRI","",49.83778,4.15168,,,0,,,
02:02756,02:02756,"BEAUME - COURTE SOUPE HES","",49.8269,4.14952,,,0,,,
02:02757,02:02757,"BEAUME - MONT DU FAUX ABRI","",49.8176,4.14463,,,0,,,
02:02758,02:02758,"BEAUME - MONPLAISIR","",49.82001,4.16175,,,0,,,
02:02759,02:02759,"BEAUME - FER. GRANGE AUX B","",49.82579,4.15986,,,0,,,
02:02760,02:02760,"AUBENTON - RUE LARCHER ABRI","",49.82858,4.17419,,,0,,,
02:02761,02:02761,"AUBENTON - HURTEBISE ABRI","",49.82181,4.18167,,,0,,,
02:02762,02:02762,"AUBENTON - RIBEAUVILLE ABRI","",49.81175,4.19466,,,0,,,
02:02763,02:02763,"LOGNY LES A. - FERME FEUILLET","",49.82418,4.20632,,,0,,,
02:02764,02:02764,"AUBENTON - MAIRIE ABRI","",49.83611,4.20447,,,0,,,
02:02766,02:02766,"ST MICHEL - COLLEGE + PRIMAIRE","",49.92203,4.13599,,,0,,,
02:02767,02:02767,"MARTIGNY - LA BOULLOYE","",49.85924,4.11124,,,0,,,
02:02768,02:02768,"MARTIGNY - GDE JEANNE F.RIC","",49.8486,4.12149,,,0,,,
02:02769,02:02769,"BESMONT - D37 D74 ABRI","",49.83753,4.12172,,,0,,,
02:02772,02:02772,"BESMONT - RUE CHARLES AB","",49.82949,4.10609,,,0,,,
02:02773,02:02773,"LEUZE - SALLE DES FETES","",49.85144,4.16103,,,0,,,
02:02775,02:02775,"MARTIGNY - LA FOSSE ABRI","",49.87712,4.12742,,,0,,,
02:02776,02:02776,"MARTIGNY - RN43 X CV FOSSE","",49.88019,4.13612,,,0,,,
02:02778,02:02778,"ST MICHEL - MONTORIEUX ABRI","",49.90459,4.16193,,,0,,,
02:02779,02:02779,"ST MICHEL - BLISSY ABRI","",49.89432,4.15905,,,0,,,
02:02780,02:02780,"ST MICHEL - BLISSY P.N.","",49.89424,4.16399,,,0,,,
02:02781,02:02781,"ST MICHEL - LE CHAMPS ETRI","",49.89527,4.1682,,,0,,,
02:02782,02:02782,"WATIGNY - LA FONTAINE","",49.90142,4.1832,,,0,,,
02:02783,02:02783,"WATIGNY - MAIRIE","",49.90366,4.19439,,,0,,,
02:02784,02:02784,"WATIGNY - M.F DE BLISSY","",49.90144,4.18334,,,0,,,
02:02785,02:02785,"HIRSON - PL. DE LA REPUB.","",49.91814,4.08477,,,0,,,
02:02786,02:02786,"BEAUME - EGLISE","",49.83691,4.14956,,,0,,,
02:02789,02:02789,"AUBENTON - ECOLE","",49.83757,4.20701,,,0,,,
02:02791,02:02791,"ANY MARTIN R. - BELLEVUE ABRI","",49.86943,4.19022,,,0,,,
02:02793,02:02793,"ANY MARTIN R. - ANY GARE","",49.87679,4.19712,,,0,,,
02:02794,02:02794,"ANY MARTIN R. - ECOLE","",49.87921,4.22308,,,0,,,
02:02795,02:02795,"ANY MARTIN R. - RUE DES HALLES","",49.88133,4.22502,,,0,,,
02:02797,02:02797,"ENGLANCOURT - ABRI","",49.91598,3.8019,,,0,,,
02:02799,02:02799,"BUIRONFOSSE - LE BOUJON ABRI","",49.94759,3.8389,,,0,,,
02:02801,02:02801,"BUIRONFOSSE - ECOLE DU BAS","",49.96657,3.83444,,,0,,,
02:02802,02:02802,"LA CAPELLE - SACRE COEUR","",49.9804,3.91658,,,0,,,
02:02803,02:02803,"LERZY - PLACE","",49.94419,3.88176,,,0,,,
02:02804,02:02804,"LA CAPELLE - EC. PRIMAIRE","",49.97566,3.92009,,,0,,,
02:02805,02:02805,"WIMY - PLACE EGLISE MAI","",49.93509,4.00031,,,0,,,
02:02806,02:02806,"WIMY - ECREVEAUX BAS","",49.93372,3.99641,,,0,,,
02:02807,02:02807,"WIMY - ECREVEAUX HAUT","",49.9502,3.9903,,,0,,,
02:02810,02:02810,"WIMY - ABRI","",49.93367,3.99628,,,0,,,
02:02811,02:02811,"WIMY - BRIQUETERIE","",49.93062,3.97944,,,0,,,
02:02812,02:02812,"EFFRY - ABRI","",49.92761,3.98339,,,0,,,
02:02813,02:02813,"LUZOIR - ABRI","",49.92485,3.96275,,,0,,,
02:02814,02:02814,"AUTREPPES - ABRI","",49.90467,3.85544,,,0,,,
02:02815,02:02815,"SORBAIS - LA CROISETTE","",49.89976,3.88658,,,0,,,
02:02816,02:02816,"SORBAIS - SALLE DES FETES","",49.90862,3.89346,,,0,,,
02:02817,02:02817,"ETREAUPONT - MAIRIE","",49.90258,3.91561,,,0,,,
02:02819,02:02819,"FROIDESTREES - 80 RN2","",49.93623,3.90376,,,0,,,
02:02820,02:02820,"FROIDESTREES - 5 RN2","",49.94916,3.90724,,,0,,,
02:02821,02:02821,"LA BOUTEILLE - LES ETOTS","",49.89884,3.93697,,,0,,,
02:02827,02:02827,"ETREAUPONT - ENTRE DEUX BOIS","",49.90562,3.9805,,,0,,,
02:02829,02:02829,"ETREAUPONT - LES FOULONS ABRI","",49.90464,3.95463,,,0,,,
02:02830,02:02830,"ETREAUPONT - 21BIS MT ORIGNY","",49.90337,3.94468,,,0,,,
02:02833,02:02833,"LA FLAMENGRIE - LA RUE DU MIDI E","",49.99425,3.89136,,,0,,,
02:02834,02:02834,"LA FLAMENGRIE - LA HAIE PAYENNE","",50.00047,3.88525,,,0,,,
02:02835,02:02835,"PAPLEUX - CHEVALET HAB.CLA","",50.01142,3.88183,,,0,,,
02:02836,02:02836,"PAPLEUX - AIRE ABRI","",50.02097,3.88471,,,0,,,
02:02838,02:02838,"LA FLAMENGRIE - CH.REINE F.HOUSS","",50.01627,3.90632,,,0,,,
02:02839,02:02839,"LA FLAMENGRIE - CHEMIN REINE RN","",50.02324,3.92297,,,0,,,
02:02841,02:02841,"LA FLAMENGRIE - ECOLE CENTRE","",50.00512,3.92121,,,0,,,
02:02842,02:02842,"GERGNY - SAINT LOT ABRI","",49.93554,3.92893,,,0,,,
02:02844,02:02844,"SOMMERON - ECOLE ABRI","",49.95136,3.93951,,,0,,,
02:02845,02:02845,"CLAIRFONTAINE - HAMEAU DE BRAY P","",49.96133,3.96622,,,0,,,
02:02846,02:02846,"CLAIRFONTAINE - PLACE MAIRIE","",49.98255,3.99002,,,0,,,
02:02847,02:02847,"CLAIRFONTAINE - NUL S'Y FROTTE A","",49.97681,3.98118,,,0,,,
02:02848,02:02848,"CLAIRFONTAINE - RUE PARIS CITE M","",49.96594,3.97123,,,0,,,
02:02850,02:02850,"CLAIRFONTAINE - RUE PARIS CAFE","",49.96718,3.96184,,,0,,,
02:02853,02:02853,"LA FLAMENGRIE - PT BOIS ST DENIS","",49.98892,3.96516,,,0,,,
02:02854,02:02854,"ERLOY - ECOLE","",49.91417,3.82861,,,0,,,
02:02855,02:02855,"ENGLANCOURT - HABITATION MENE","",49.93268,3.80505,,,0,,,
02:02856,02:02856,"LA FLAMENGRIE - HAUDROY ECOLE AB","",49.99296,3.94693,,,0,,,
02:02857,02:02857,"ROCQUIGNY - MONTREUIL ABRI","",50.0182,3.96409,,,0,,,
02:02858,02:02858,"ROCQUIGNY - LES HAYETTES ABRI","",50.01816,3.9642,,,0,,,
02:02859,02:02859,"ROCQUIGNY - PLACE ABRI","",50.02381,3.98144,,,0,,,
02:02860,02:02860,"ROCQUIGNY - LE PIED DU TERNE","",50.00761,3.97231,,,0,,,
02:02861,02:02861,"LA FLAMENGRIE - X BAS HAUT BUGNY","",50.01462,3.94441,,,0,,,
02:02862,02:02862,"LA FLAMENGRIE - GRAVIER CHIMAY","",50.00175,3.95961,,,0,,,
02:02863,02:02863,"ETREAUPONT - X D31 RN2 ABRI","",49.89978,3.91287,,,0,,,
02:02865,02:02865,"ETREAUPONT - ECOLE PLACE FOYER","",49.90357,3.91627,,,0,,,
02:02866,02:02866,"MARLY GOMONT - ECOLE","",49.90462,3.78626,,,0,,,
02:02869,02:02869,"LA FLAMENGRIE - CENSE AUX LIEVRE","",49.99894,3.93283,,,0,,,
02:02870,02:02870,"VILLERS LES G. - ABRI","",49.92198,3.67572,,,0,,,
02:02871,02:02871,"VILLERS LES G. - PLACE ABRI","",49.91836,3.67761,,,0,,,
02:02872,02:02872,"MALZY - LES 3 PIGEONS X","",49.93171,3.71464,,,0,,,
02:02873,02:02873,"CRUPILLY - OREE DU BOIS PAR","",49.93851,3.74148,,,0,,,
02:02874,02:02874,"CRUPILLY - ABRI","",49.92556,3.75482,,,0,,,
02:02875,02:02875,"MALZY - LE BRULE FACE GR","",49.9099,3.74297,,,0,,,
02:02876,02:02876,"MALZY - ABRI","",49.90734,3.727,,,0,,,
02:02877,02:02877,"MONCEAU S/ O. - ABRI","",49.90212,3.69717,,,0,,,
02:02878,02:02878,"FLAVIGNY LE G. - FACE PETIT CHEF","",49.89736,3.66964,,,0,,,
02:02879,02:02879,"FLAVIGNY LE G. - MAIRIE ECOLE","",49.89399,3.6663,,,0,,,
02:02880,02:02880,"DORENGT - PETIT DORENGT","",49.95223,3.72238,,,0,,,
02:02881,02:02881,"LAVAQUERESSE - ECOLE","",49.94847,3.71128,,,0,,,
02:02882,02:02882,"LAVAQUERESSE - PLACE DU TORCHON","",49.94582,3.70317,,,0,,,
02:02883,02:02883,"IRON - SALLE DES FETES","",49.95746,3.65825,,,0,,,
02:02884,02:02884,"IRON - FERME JERUSALEM","",49.96433,3.64536,,,0,,,
02:02885,02:02885,"TUPIGNY - PLACE ABRI ECOLE","",49.95674,3.60771,,,0,,,
02:02886,02:02886,"FRESNOY LE G. - PLACE ABRI","",49.9491,3.41666,,,0,,,
02:02887,02:02887,"ETAVES ET B. - N°3 RUE S.POULAI","",49.93967,3.45711,,,0,,,
02:02889,02:02889,"AISONVILLE ET B - ABRI MARTIMPREY","",49.93068,3.51373,,,0,,,
02:02891,02:02891,"LE NOUVION E. - COLLEGE","",50.00796,3.78322,,,0,,,
02:02892,02:02892,"ESQUEHERIES - PT RUE CROIX VEN","",49.99737,3.77514,,,0,,,
02:02893,02:02893,"LESCHELLES - LES 4 CHEMINS","",49.95117,3.776,,,0,,,
02:02894,02:02894,"LA NEUVILLE L. - ABRI SALLE FETES","",49.9772,3.67637,,,0,,,
02:02899,02:02899,"MONDREPUIS - ARDENNES X R.C","",49.96045,4.06306,,,0,,,
02:02900,02:02900,"MONDREPUIS - ARDENNES X 963","",49.96175,4.08077,,,0,,,
02:02902,02:02902,"MONDREPUIS - 29 RUE DU GAL DE","",49.95583,4.04881,,,0,,,
02:02904,02:02904,"MONDREPUIS - RN43 D75","",49.95981,4.0136,,,0,,,
02:02907,02:02907,"WIMY - MAIRIE ABRI","",49.93364,3.99806,,,0,,,
02:02908,02:02908,"ORIGNY EN T. - ABRI MAIRIE","",49.89514,4.01751,,,0,,,
02:02909,02:02909,"ORIGNY EN T. - CHEMIN DE PLOMI","",49.87457,4.01704,,,0,,,
02:02910,02:02910,"ORIGNY EN T. - CHAUDRON PLACE A","",49.8682,4.00661,,,0,,,
02:02911,02:02911,"ORIGNY EN T. - ABRI 22 ROUTIERES","",49.89165,4.00159,,,0,,,
02:02912,02:02912,"HIRSON - 23 RUE DE GUISE","",49.92152,4.0783,,,0,,,
02:02913,02:02913,"BUIRE - CITE ABRI","",49.90909,4.06809,,,0,,,
02:02914,02:02914,"ORIGNY EN T. - FACE HABIT.PEROT","",49.86933,4.00895,,,0,,,
02:02915,02:02915,"ORIGNY EN T. - ABRI 27 LA MALADRE","",49.88935,4.01103,,,0,,,
02:02916,02:02916,"BUIRE - HAMEAU LES ENCLO","",49.91313,4.05772,,,0,,,
02:02917,02:02917,"BUIRE - COMPLEXE SPORTIF","",49.90934,4.06421,,,0,,,
02:02919,02:02919,"BUCILLY - FACE ABRI PLACE","",49.87703,4.09224,,,0,,,
02:02920,02:02920,"LANDOUZY LA V. - CHENE BOURDON B.","",49.8521,4.08209,,,0,,,
02:02921,02:02921,"LANDOUZY LA V. - CENSE DES NOBLES","",49.85532,4.06917,,,0,,,
02:02922,02:02922,"LANDOUZY LA V. - PLACE","",49.86192,4.04804,,,0,,,
02:02923,02:02923,"EPARCY - EGLISE","",49.87429,4.06159,,,0,,,
02:02924,02:02924,"LA HERIE - LES 4 CHEMINS AB","",49.87619,4.03099,,,0,,,
02:02925,02:02925,"LA HERIE - MAIRIE ECOLE ABRI","",49.88342,4.04703,,,0,,,
02:02926,02:02926,"BRAYE EN T. - LA CORRERIE","",49.7672,3.95158,,,0,,,
02:02927,02:02927,"BRAYE EN T. - ABRI PLACE","",49.77954,3.95732,,,0,,,
02:02928,02:02928,"HARY - ARRET RTA","",49.78923,3.93234,,,0,,,
02:02929,02:02929,"HARY - CHAUSSEE HARY","",49.81157,3.91571,,,0,,,
02:02930,02:02930,"THENAILLES - LA HERSE D'OR","",49.81892,3.93255,,,0,,,
02:02931,02:02931,"VERVINS - GARE SNCF","",49.82987,3.89387,,,0,,,
02:02932,02:02932,"LANDOUZY LA C. - VERTE VALLEE ABR","",49.84025,3.96259,,,0,,,
02:02933,02:02933,"LANDOUZY LA C. - ECOLE ABRI","",49.84738,3.985,,,0,,,
02:02934,02:02934,"PLOMION - RTA ABRI","",49.80829,4.01673,,,0,,,
02:02935,02:02935,"HARCIGNY - ABRI PLACE","",49.79671,3.98207,,,0,,,
02:02936,02:02936,"ORIGNY EN T. - GARE SNCF","",49.89084,4.02392,,,0,,,
02:02937,02:02937,"ST MICHEL - LES VALLEES","",49.89594,4.11153,,,0,,,
02:02938,02:02938,"ROZOY S/ S. - SALLE DES FETES","",49.70962,4.1305,,,0,,,
02:02939,02:02939,"BANCIGNY - EGLISE ABRI","",49.8008,4.03338,,,0,,,
02:02940,02:02940,"JEANTES - EGLISE","",49.8041,4.05439,,,0,,,
02:02941,02:02941,"JEANTES - LA LONGUE RUE","",49.82149,4.08264,,,0,,,
02:02942,02:02942,"ST MICHEL - M. F. DE BLISSY","",49.91321,4.17684,,,0,,,
02:02943,02:02943,"ST MICHEL - LA BOVETTE ABRI","",49.91973,4.13818,,,0,,,
02:02944,02:02944,"AUBENTON - BUIREFONTAINE","",49.84298,4.19442,,,0,,,
02:02945,02:02945,"MARTIGNY - PONT A L'ECU TR.","",49.85791,4.13658,,,0,,,
02:02948,02:02948,"ST MICHEL - PLACE MAIRIE","",49.91875,4.13437,,,0,,,
02:02949,02:02949,"SAINS R. - ABRI PLACE MAIRIE","",49.82371,3.70267,,,0,,,
02:02951,02:02951,"VOULPAIX - ABRI","",49.8379,3.83098,,,0,,,
02:02952,02:02952,"LAIGNY - ABRI","",49.85757,3.85392,,,0,,,
02:02953,02:02953,"FONTAINE LES V. - PLACE","",49.85294,3.89689,,,0,,,
02:02958,02:02958,"LE NOUVION E. - FONT. PAUV. N°31","",50.02993,3.81086,,,0,,,
02:02959,02:02959,"LE NOUVION E. - FONT. PAUV. N°1","",50.02434,3.80268,,,0,,,
02:02960,02:02960,"LE NOUVION E. - ECOLE PRIMAIRE","",50.01453,3.78469,,,0,,,
02:02961,02:02961,"LE NOUVION E. - MAT. RUE AUDUBERT","",50.01762,3.78675,,,0,,,
02:02962,02:02962,"LESCHELLES - ABRI PLACE","",49.95848,3.76995,,,0,,,
02:02963,02:02963,"LE NOUVION E. - MALEMPERCHE ABRI","",50.02062,3.80878,,,0,,,
02:02964,02:02964,"FONTENELLE - GARM. ABRI BUISSO","",50.02514,3.85087,,,0,,,
02:02965,02:02965,"FONTENELLE - LE GARMOUZET ABRI","",50.02468,3.84043,,,0,,,
02:02966,02:02966,"FONTENELLE - MAIRIE ECOLE","",50.02978,3.86467,,,0,,,
02:02967,02:02967,"OISY - ABRI S. DES FETES","",50.02115,3.67009,,,0,,,
02:02968,02:02968,"FESMY LE S. - ABRI","",50.04124,3.6783,,,0,,,
02:02969,02:02969,"FESMY LE S. - ROBELMETRE","",50.05421,3.68764,,,0,,,
02:02970,02:02970,"FESMY LE S. - LA CULBUTE","",50.0595,3.70436,,,0,,,
02:02971,02:02971,"FESMY LE S. - LA CAMBOTTE X","",50.06034,3.70633,,,0,,,
02:02972,02:02972,"FESMY LE S. - LE SART ABRI","",50.06065,3.72674,,,0,,,
02:02973,02:02973,"BARZY EN T. - PAS DE VACHES X","",50.05282,3.74642,,,0,,,
02:02974,02:02974,"LE NOUVION E. - MON IDEE (Nø6)","",50.029,3.76476,,,0,,,
02:02977,02:02977,"BERGUES S/ S. - SALLE FETES PLAC","",50.03397,3.70548,,,0,,,
02:02978,02:02978,"BARZY EN T.- CARRIERE ETREUX HAUT","",50.04085,3.72957,,,0,,,
02:02979,02:02979,"BARZY EN T. - ABRI","",50.04273,3.74822,,,0,,,
02:02980,02:02980,"BARZY EN T. - LALOUZY ABRI","",50.0447,3.76831,,,0,,,
02:02982,02:02982,"LE NOUVION E. - BEAUCAMPS Nø32TER","",50.04067,3.79557,,,0,,,
02:02984,02:02984,"BOUE - LA FOLIE","",50.01441,3.7302,,,0,,,
02:02986,02:02986,"BOUE - PARKING TENNIS","",50.01013,3.70687,,,0,,,
02:02987,02:02987,"LE NOUVION E. - 9 MOULIN LOINTA","",50.01029,3.75287,,,0,,,
02:02988,02:02988,"LE NOUVION E. - 26 MOULIN LOINTA","",50.01151,3.73932,,,0,,,
02:02989,02:02989,"LE NOUVION E. - 18 MOULIN LOINTA","",50.01027,3.75212,,,0,,,
02:02990,02:02990,"FONTENELLE - X D75 RUE BR","",50.02732,3.85888,,,0,,,
02:02992,02:02992,"DORENGT - ABRI","",49.97679,3.68301,,,0,,,
02:02993,02:02993,"ETREUX - ROUTE GARD STADE","",49.99913,3.67734,,,0,,,
02:02994,02:02994,"ETREUX - LE GARD ABRI","",50.00226,3.68372,,,0,,,
02:02995,02:02995,"LA NEUVILLE L. - FOUCOMME CAURET","",49.99726,3.69865,,,0,,,
02:02997,02:02997,"LA NEUVILLE L. - TROUEE DE DORENG","",49.99252,3.7194,,,0,,,
02:02998,02:02998,"ESQUEHERIES - PT FOUC.CHEM.VOI","",49.98982,3.73547,,,0,,,
02:02999,02:02999,"ETREUX - ABRI RUE CH DE GAULLE","",49.99692,3.66376,,,0,,,
02:03001,02:03001,"ESQUEHERIES - ABRI","",49.98591,3.74283,,,0,,,
02:03002,02:03002,"ESQUEHERIES - LA PLANCHETTE","",49.98876,3.7553,,,0,,,
02:03003,02:03003,"BERLANCOURT - MAIRIE","",49.77876,3.75731,,,0,,,
02:03004,02:03004,"LA NEUVILLE H. - MAIRIE","",49.79172,3.72829,,,0,,,
02:03005,02:03005,"HOUSSET - ECOLE","",49.79507,3.70818,,,0,,,
02:03006,02:03006,"SAINS R. - GROUPE SCOLAIRE","",49.82569,3.70431,,,0,,,
02:03007,02:03007,"ST PIERRE L. - EGLISE","",49.81881,3.82261,,,0,,,
02:03008,02:03008,"FRANQUEVILLE - ECOLE","",49.80868,3.8095,,,0,,,
02:03009,02:03009,"ST GOBERT - LANNEUX TR.HOUX","",49.81309,3.84231,,,0,,,
02:03010,02:03010,"ST GOBERT - ECOLE ABRI","",49.80289,3.82639,,,0,,,
02:03011,02:03011,"ST GOBERT - GARE ABRI","",49.80332,3.81351,,,0,,,
02:03012,02:03012,"ROUGERIES - CHANTRAINE ABRI","",49.80132,3.79821,,,0,,,
02:03013,02:03013,"ROUGERIES - MAIRIE","",49.80226,3.78687,,,0,,,
02:03014,02:03014,"VOHARIES - ECOLE","",49.78778,3.79413,,,0,,,
02:03015,02:03015,"MARFONTAINE - ABRI","",49.80326,3.77303,,,0,,,
02:03016,02:03016,"ST GOBERT - LANNEUX PECHONS","",49.80736,3.82876,,,0,,,
02:03017,02:03017,"CHEVENNES - ECOLE","",49.81525,3.7333,,,0,,,
02:03018,02:03018,"SAINS R. - RICHAUMONT ECOLE","",49.83334,3.71811,,,0,,,
02:03019,02:03019,"COLONFAY - ABRI","",49.85877,3.71268,,,0,,,
02:03020,02:03020,"WIEGE FATY - LE MOULIN","",49.88735,3.72029,,,0,,,
02:03021,02:03021,"WIEGE FATY - ECOLE","",49.88135,3.71774,,,0,,,
02:03022,02:03022,"LE SOURD - ABRI","",49.86579,3.74916,,,0,,,
02:03023,02:03023,"LE SOURD - CALVAIRE","",49.85976,3.74719,,,0,,,
02:03024,02:03024,"PLOMION - NOGEMONT","",49.82556,4.04291,,,0,,,
02:03025,02:03025,"PLOMION - RUE HEUREUSE ECO","",49.84168,4.03552,,,0,,,
02:03026,02:03026,"LANDOUZY LA V. - 65 RUE D'EN HAUT","",49.85745,4.03779,,,0,,,
02:03027,02:03027,"LANDOUZY LA V. - RUE DES BOEUFS","",49.86227,4.06725,,,0,,,
02:03028,02:03028,"LANDOUZY LA V. - CHENE BOURDON H.","",49.8466,4.07514,,,0,,,
02:03029,02:03029,"PLOMION - L' EPINETTE","",49.83771,4.06164,,,0,,,
02:03030,02:03030,"JEANTES - LA SABLONNIERE","",49.82529,4.06383,,,0,,,
02:03031,02:03031,"JEANTES - COQ BANNI ABRI","",49.8116,4.09253,,,0,,,
02:03032,02:03032,"JEANTES - COUTENVAL TRANSF","",49.80333,4.07299,,,0,,,
