Numero_train;Annee;Mois;Mois_Num;Axe;Numero_segment;Estimation_Nombre_circulation
842301;2023;juin;6;Artois;P53;8.0
842301;2023;mai;5;Artois;P53;8.0
842301;2023;mai;5;Artois;P53;8.0
842301;2023;mars;3;Artois;P53;8.0
842301;2023;mars;3;Artois;P53;8.0
842301;2023;novembre;11;Artois;P53;9.0
842301;2023;novembre;11;Artois;P53;9.0
842301;2023;octobre;10;Artois;P53;9.0
842301;2023;octobre;10;Artois;P53;9.0
842301;2023;septembre;9;Artois;P53;9.0
842301;2023;septembre;9;Artois;P53;9.0
842302;2023;août;8;Artois;P53;9.0
842302;2023;avril;4;Artois;P53;8.0
842302;2023;décembre;12;Artois;P53;9.0
842302;2023;février;2;Artois;P53;8.0
842302;2023;janvier;1;Artois;P53;8.0
842302;2023;juillet;7;Artois;P53;9.0
842302;2023;juin;6;Artois;P53;8.0
842302;2023;mai;5;Artois;P53;8.0
842302;2023;mars;3;Artois;P53;8.0
842302;2023;novembre;11;Artois;P53;9.0
842302;2023;octobre;10;Artois;P53;9.0
842302;2023;septembre;9;Artois;P53;9.0
842303;2023;août;8;Artois;P53;9.0
842303;2023;août;8;Artois;P53;9.0
842303;2023;avril;4;Artois;P53;8.0
842303;2023;avril;4;Artois;P53;8.0
842303;2023;décembre;12;Artois;P53;9.0
842303;2023;décembre;12;Artois;P53;9.0
842303;2023;février;2;Artois;P53;8.0
842303;2023;février;2;Artois;P53;8.0
842303;2023;janvier;1;Artois;P53;8.0
842303;2023;janvier;1;Artois;P53;8.0
842303;2023;juillet;7;Artois;P53;9.0
842303;2023;juillet;7;Artois;P53;9.0
842303;2023;juin;6;Artois;P53;8.0
842303;2023;juin;6;Artois;P53;8.0
842303;2023;mai;5;Artois;P53;8.0
842303;2023;mai;5;Artois;P53;8.0
842303;2023;mars;3;Artois;P53;8.0
842303;2023;mars;3;Artois;P53;8.0
842303;2023;novembre;11;Artois;P53;9.0
842303;2023;novembre;11;Artois;P53;9.0
842303;2023;octobre;10;Artois;P53;9.0
842303;2023;octobre;10;Artois;P53;9.0
842303;2023;septembre;9;Artois;P53;9.0
842303;2023;septembre;9;Artois;P53;9.0
842304;2023;août;8;Artois;P53;9.0
842304;2023;avril;4;Artois;P53;8.0
842304;2023;décembre;12;Artois;P53;9.0
842304;2023;février;2;Artois;P53;8.0
842304;2023;janvier;1;Artois;P53;8.0
842304;2023;juillet;7;Artois;P53;9.0
842304;2023;juin;6;Artois;P53;8.0
842304;2023;mai;5;Artois;P53;8.0
842304;2023;mars;3;Artois;P53;8.0
842304;2023;novembre;11;Artois;P53;9.0
842304;2023;octobre;10;Artois;P53;9.0
842304;2023;septembre;9;Artois;P53;9.0
842305;2023;août;8;Artois;P53;9.0
842305;2023;août;8;Artois;P53;9.0
842305;2023;avril;4;Artois;P53;8.0
842305;2023;avril;4;Artois;P53;8.0
842305;2023;décembre;12;Artois;P53;9.0
842305;2023;décembre;12;Artois;P53;9.0
842305;2023;février;2;Artois;P53;8.0
842305;2023;février;2;Artois;P53;8.0
842305;2023;janvier;1;Artois;P53;8.0
842305;2023;janvier;1;Artois;P53;8.0
842305;2023;juillet;7;Artois;P53;9.0
842305;2023;juillet;7;Artois;P53;9.0
842305;2023;juin;6;Artois;P53;8.0
842305;2023;juin;6;Artois;P53;8.0
842305;2023;mai;5;Artois;P53;8.0
842305;2023;mai;5;Artois;P53;8.0
842305;2023;mars;3;Artois;P53;8.0
842305;2023;mars;3;Artois;P53;8.0
842305;2023;novembre;11;Artois;P53;9.0
842305;2023;novembre;11;Artois;P53;9.0
842305;2023;octobre;10;Artois;P53;9.0
842305;2023;octobre;10;Artois;P53;9.0
842305;2023;septembre;9;Artois;P53;9.0
842305;2023;septembre;9;Artois;P53;9.0
842306;2023;août;8;Artois;P53;9.0
842306;2023;avril;4;Artois;P53;8.0
842306;2023;décembre;12;Artois;P53;9.0
842306;2023;février;2;Artois;P53;8.0
842306;2023;janvier;1;Artois;P53;8.0
842306;2023;juillet;7;Artois;P53;9.0
842306;2023;juin;6;Artois;P53;8.0
842306;2023;mai;5;Artois;P53;8.0
842306;2023;mars;3;Artois;P53;8.0
842306;2023;novembre;11;Artois;P53;9.0
842306;2023;octobre;10;Artois;P53;9.0
842306;2023;septembre;9;Artois;P53;9.0
842307;2023;août;8;Artois;P53;9.0
842307;2023;août;8;Artois;P53;9.0
842307;2023;avril;4;Artois;P53;8.0
842307;2023;avril;4;Artois;P53;8.0
842307;2023;décembre;12;Artois;P53;9.0
842307;2023;décembre;12;Artois;P53;9.0
842307;2023;février;2;Artois;P53;8.0
842307;2023;février;2;Artois;P53;8.0
842307;2023;janvier;1;Artois;P53;8.0
842307;2023;janvier;1;Artois;P53;8.0
842307;2023;juillet;7;Artois;P53;9.0
842307;2023;juillet;7;Artois;P53;9.0
842307;2023;juin;6;Artois;P53;8.0
842307;2023;juin;6;Artois;P53;8.0
842307;2023;mai;5;Artois;P53;8.0
842307;2023;mai;5;Artois;P53;8.0
842307;2023;mars;3;Artois;P53;8.0
842307;2023;mars;3;Artois;P53;8.0
842307;2023;novembre;11;Artois;P53;9.0
842307;2023;novembre;11;Artois;P53;9.0
842307;2023;octobre;10;Artois;P53;9.0
842307;2023;octobre;10;Artois;P53;9.0
842307;2023;septembre;9;Artois;P53;9.0
842307;2023;septembre;9;Artois;P53;9.0
842308;2023;août;8;Artois;P53;9.0
842308;2023;avril;4;Artois;P53;8.0
842308;2023;décembre;12;Artois;P53;9.0
842308;2023;février;2;Artois;P53;8.0
842308;2023;janvier;1;Artois;P53;8.0
842308;2023;juillet;7;Artois;P53;9.0
842308;2023;juin;6;Artois;P53;8.0
842308;2023;mai;5;Artois;P53;8.0
842308;2023;mars;3;Artois;P53;8.0
842308;2023;novembre;11;Artois;P53;9.0
842308;2023;octobre;10;Artois;P53;9.0
842308;2023;septembre;9;Artois;P53;9.0
842309;2023;août;8;Artois;P53;9.0
842309;2023;août;8;Artois;P53;9.0
842309;2023;avril;4;Artois;P53;8.0
842309;2023;avril;4;Artois;P53;8.0
842309;2023;décembre;12;Artois;P53;9.0
842309;2023;décembre;12;Artois;P53;9.0
842309;2023;février;2;Artois;P53;8.0
842309;2023;février;2;Artois;P53;8.0
842309;2023;janvier;1;Artois;P53;8.0
842309;2023;janvier;1;Artois;P53;8.0
842309;2023;juillet;7;Artois;P53;9.0
842309;2023;juillet;7;Artois;P53;9.0
842309;2023;juin;6;Artois;P53;8.0
842309;2023;juin;6;Artois;P53;8.0
842309;2023;mai;5;Artois;P53;8.0
842309;2023;mai;5;Artois;P53;8.0
842309;2023;mars;3;Artois;P53;8.0
842309;2023;mars;3;Artois;P53;8.0
842309;2023;novembre;11;Artois;P53;9.0
842309;2023;novembre;11;Artois;P53;9.0
842309;2023;octobre;10;Artois;P53;9.0
842309;2023;octobre;10;Artois;P53;9.0
842309;2023;septembre;9;Artois;P53;9.0
842309;2023;septembre;9;Artois;P53;9.0
842310;2023;août;8;Artois;P53;9.0
842310;2023;avril;4;Artois;P53;8.0
842310;2023;décembre;12;Artois;P53;9.0
842310;2023;février;2;Artois;P53;8.0
842310;2023;janvier;1;Artois;P53;8.0
842310;2023;juillet;7;Artois;P53;9.0
842310;2023;juin;6;Artois;P53;8.0
842310;2023;mai;5;Artois;P53;8.0
842310;2023;mars;3;Artois;P53;8.0
842310;2023;novembre;11;Artois;P53;9.0
842310;2023;octobre;10;Artois;P53;9.0
842310;2023;septembre;9;Artois;P53;9.0
842311;2023;août;8;Artois;P53;9.0
842311;2023;août;8;Artois;P53;9.0
842311;2023;avril;4;Artois;P53;8.0
842311;2023;avril;4;Artois;P53;8.0
842311;2023;décembre;12;Artois;P53;9.0
842311;2023;décembre;12;Artois;P53;9.0
842311;2023;février;2;Artois;P53;8.0
842311;2023;février;2;Artois;P53;8.0
842311;2023;janvier;1;Artois;P53;8.0
842311;2023;janvier;1;Artois;P53;8.0
842311;2023;juillet;7;Artois;P53;9.0
842311;2023;juillet;7;Artois;P53;9.0
842311;2023;juin;6;Artois;P53;8.0
842311;2023;juin;6;Artois;P53;8.0
842311;2023;mai;5;Artois;P53;8.0
842311;2023;mai;5;Artois;P53;8.0
842311;2023;mars;3;Artois;P53;8.0
842311;2023;mars;3;Artois;P53;8.0
842311;2023;novembre;11;Artois;P53;9.0
842311;2023;novembre;11;Artois;P53;9.0
842311;2023;octobre;10;Artois;P53;9.0
842311;2023;octobre;10;Artois;P53;9.0
842311;2023;septembre;9;Artois;P53;9.0
842311;2023;septembre;9;Artois;P53;9.0
842312;2023;août;8;Artois;P53;9.0
842312;2023;avril;4;Artois;P53;8.0
842312;2023;décembre;12;Artois;P53;9.0
842312;2023;février;2;Artois;P53;8.0
842312;2023;janvier;1;Artois;P53;8.0
842312;2023;juillet;7;Artois;P53;9.0
842312;2023;juin;6;Artois;P53;8.0
842312;2023;mai;5;Artois;P53;8.0
842312;2023;mars;3;Artois;P53;8.0
842312;2023;novembre;11;Artois;P53;9.0
842312;2023;octobre;10;Artois;P53;9.0
842312;2023;septembre;9;Artois;P53;9.0
842313;2023;août;8;Artois;P53;9.0
842313;2023;août;8;Artois;P53;9.0
842313;2023;avril;4;Artois;P53;8.0
842313;2023;avril;4;Artois;P53;8.0
842313;2023;décembre;12;Artois;P53;9.0
842313;2023;décembre;12;Artois;P53;9.0
842313;2023;février;2;Artois;P53;8.0
842313;2023;février;2;Artois;P53;8.0
842313;2023;janvier;1;Artois;P53;8.0
842313;2023;janvier;1;Artois;P53;8.0
842313;2023;juillet;7;Artois;P53;9.0
842313;2023;juillet;7;Artois;P53;9.0
842313;2023;juin;6;Artois;P53;8.0
842313;2023;juin;6;Artois;P53;8.0
842313;2023;mai;5;Artois;P53;8.0
842313;2023;mai;5;Artois;P53;8.0
842313;2023;mars;3;Artois;P53;8.0
842313;2023;mars;3;Artois;P53;8.0
842313;2023;novembre;11;Artois;P53;9.0
842313;2023;novembre;11;Artois;P53;9.0
842313;2023;octobre;10;Artois;P53;9.0
842313;2023;octobre;10;Artois;P53;9.0
842313;2023;septembre;9;Artois;P53;9.0
842313;2023;septembre;9;Artois;P53;9.0
842314;2023;août;8;Artois;P53;9.0
842314;2023;avril;4;Artois;P53;8.0
842314;2023;décembre;12;Artois;P53;9.0
842314;2023;février;2;Artois;P53;8.0
842314;2023;janvier;1;Artois;P53;8.0
842314;2023;juillet;7;Artois;P53;9.0
842314;2023;juin;6;Artois;P53;8.0
842314;2023;mai;5;Artois;P53;8.0
842314;2023;mars;3;Artois;P53;8.0
842314;2023;novembre;11;Artois;P53;9.0
842314;2023;octobre;10;Artois;P53;9.0
842314;2023;septembre;9;Artois;P53;9.0
842315;2023;août;8;Artois;P53;9.0
842315;2023;août;8;Artois;P53;9.0
842315;2023;avril;4;Artois;P53;8.0
842315;2023;avril;4;Artois;P53;8.0
842315;2023;décembre;12;Artois;P53;9.0
842315;2023;décembre;12;Artois;P53;9.0
842315;2023;février;2;Artois;P53;8.0
842315;2023;février;2;Artois;P53;8.0
842315;2023;janvier;1;Artois;P53;8.0
842315;2023;janvier;1;Artois;P53;8.0
842315;2023;juillet;7;Artois;P53;9.0
842315;2023;juillet;7;Artois;P53;9.0
842315;2023;juin;6;Artois;P53;8.0
842315;2023;juin;6;Artois;P53;8.0
842315;2023;mai;5;Artois;P53;8.0
842315;2023;mai;5;Artois;P53;8.0
842315;2023;mars;3;Artois;P53;8.0
842315;2023;mars;3;Artois;P53;8.0
842315;2023;novembre;11;Artois;P53;9.0
842315;2023;novembre;11;Artois;P53;9.0
842315;2023;octobre;10;Artois;P53;9.0
842315;2023;octobre;10;Artois;P53;9.0
842315;2023;septembre;9;Artois;P53;9.0
842315;2023;septembre;9;Artois;P53;9.0
842317;2023;août;8;Artois;P53;9.0
842317;2023;avril;4;Artois;P53;8.0
842317;2023;décembre;12;Artois;P53;9.0
842317;2023;février;2;Artois;P53;8.0
842317;2023;janvier;1;Artois;P53;8.0
842317;2023;juillet;7;Artois;P53;9.0
842317;2023;juin;6;Artois;P53;8.0
842317;2023;mai;5;Artois;P53;8.0
842317;2023;mars;3;Artois;P53;8.0
842317;2023;novembre;11;Artois;P53;9.0
842317;2023;octobre;10;Artois;P53;9.0
842317;2023;septembre;9;Artois;P53;9.0
842318;2023;août;8;Artois;P53;9.0
842318;2023;avril;4;Artois;P53;8.0
842318;2023;décembre;12;Artois;P53;9.0
842318;2023;février;2;Artois;P53;8.0
842318;2023;janvier;1;Artois;P53;8.0
842318;2023;juillet;7;Artois;P53;9.0
842318;2023;juin;6;Artois;P53;8.0
842318;2023;mai;5;Artois;P53;8.0
842318;2023;mars;3;Artois;P53;8.0
842318;2023;novembre;11;Artois;P53;9.0
842318;2023;octobre;10;Artois;P53;9.0
842318;2023;septembre;9;Artois;P53;9.0
842319;2023;août;8;Artois;P53;9.0
842319;2023;août;8;Artois;P53;9.0
842319;2023;avril;4;Artois;P53;8.0
842319;2023;avril;4;Artois;P53;8.0
842319;2023;décembre;12;Artois;P53;9.0
842319;2023;décembre;12;Artois;P53;9.0
842319;2023;février;2;Artois;P53;8.0
842319;2023;février;2;Artois;P53;8.0
842319;2023;janvier;1;Artois;P53;8.0
842319;2023;janvier;1;Artois;P53;8.0
842319;2023;juillet;7;Artois;P53;9.0
842319;2023;juillet;7;Artois;P53;9.0
842319;2023;juin;6;Artois;P53;8.0
842319;2023;juin;6;Artois;P53;8.0
842319;2023;mai;5;Artois;P53;8.0
842319;2023;mai;5;Artois;P53;8.0
842319;2023;mars;3;Artois;P53;8.0
842319;2023;mars;3;Artois;P53;8.0
842319;2023;novembre;11;Artois;P53;9.0
842319;2023;novembre;11;Artois;P53;9.0
842319;2023;octobre;10;Artois;P53;9.0
842319;2023;octobre;10;Artois;P53;9.0
842319;2023;septembre;9;Artois;P53;9.0
842319;2023;septembre;9;Artois;P53;9.0
842320;2023;août;8;Artois;P53;9.0
842320;2023;avril;4;Artois;P53;8.0
842320;2023;décembre;12;Artois;P53;9.0
842320;2023;février;2;Artois;P53;8.0
842320;2023;janvier;1;Artois;P53;8.0
842320;2023;juillet;7;Artois;P53;9.0
842320;2023;juin;6;Artois;P53;8.0
842320;2023;mai;5;Artois;P53;8.0
842320;2023;mars;3;Artois;P53;8.0
842320;2023;novembre;11;Artois;P53;9.0
842320;2023;octobre;10;Artois;P53;9.0
842320;2023;septembre;9;Artois;P53;9.0
842321;2023;août;8;Artois;P53;9.0
842321;2023;août;8;Artois;P53;9.0
842321;2023;avril;4;Artois;P53;8.0
842321;2023;avril;4;Artois;P53;8.0
842321;2023;décembre;12;Artois;P53;9.0
842321;2023;décembre;12;Artois;P53;9.0
842321;2023;février;2;Artois;P53;8.0
842321;2023;février;2;Artois;P53;8.0
842321;2023;janvier;1;Artois;P53;8.0
842321;2023;janvier;1;Artois;P53;8.0
842321;2023;juillet;7;Artois;P53;9.0
842321;2023;juillet;7;Artois;P53;9.0
842321;2023;juin;6;Artois;P53;8.0
842321;2023;juin;6;Artois;P53;8.0
842321;2023;mai;5;Artois;P53;8.0
842321;2023;mai;5;Artois;P53;8.0
842321;2023;mars;3;Artois;P53;8.0
842321;2023;mars;3;Artois;P53;8.0
842321;2023;novembre;11;Artois;P53;9.0
842321;2023;novembre;11;Artois;P53;9.0
842321;2023;octobre;10;Artois;P53;9.0
842321;2023;octobre;10;Artois;P53;9.0
842321;2023;septembre;9;Artois;P53;9.0
842321;2023;septembre;9;Artois;P53;9.0
842323;2023;août;8;Artois;P53;9.0
842323;2023;avril;4;Artois;P53;8.0
842323;2023;décembre;12;Artois;P53;9.0
842323;2023;février;2;Artois;P53;8.0
842323;2023;janvier;1;Artois;P53;8.0
842323;2023;juillet;7;Artois;P53;9.0
842323;2023;juin;6;Artois;P53;8.0
842323;2023;mai;5;Artois;P53;8.0
842323;2023;mars;3;Artois;P53;8.0
842323;2023;novembre;11;Artois;P53;9.0
842323;2023;octobre;10;Artois;P53;9.0
842323;2023;septembre;9;Artois;P53;9.0
842325;2023;août;8;Artois;P53;9.0
842325;2023;avril;4;Artois;P53;8.0
842325;2023;décembre;12;Artois;P53;9.0
842325;2023;février;2;Artois;P53;8.0
842325;2023;janvier;1;Artois;P53;8.0
842325;2023;juillet;7;Artois;P53;9.0
842325;2023;juin;6;Artois;P53;8.0
842325;2023;mai;5;Artois;P53;8.0
842325;2023;mars;3;Artois;P53;8.0
842325;2023;novembre;11;Artois;P53;9.0
842325;2023;octobre;10;Artois;P53;9.0
842325;2023;septembre;9;Artois;P53;9.0
842327;2023;août;8;Artois;P53;9.0
842327;2023;avril;4;Artois;P53;8.0
842327;2023;décembre;12;Artois;P53;9.0
842327;2023;février;2;Artois;P53;8.0
842327;2023;janvier;1;Artois;P53;8.0
842327;2023;juillet;7;Artois;P53;9.0
842327;2023;juin;6;Artois;P53;8.0
842327;2023;mai;5;Artois;P53;8.0
842327;2023;mars;3;Artois;P53;8.0
842327;2023;novembre;11;Artois;P53;9.0
842327;2023;octobre;10;Artois;P53;9.0
842327;2023;septembre;9;Artois;P53;9.0
842330;2023;août;8;Artois;P53;9.0
842330;2023;avril;4;Artois;P53;8.0
842330;2023;décembre;12;Artois;P53;9.0
842330;2023;février;2;Artois;P53;8.0
842330;2023;janvier;1;Artois;P53;8.0
842330;2023;juillet;7;Artois;P53;9.0
842330;2023;juin;6;Artois;P53;8.0
842330;2023;mai;5;Artois;P53;8.0
842330;2023;mars;3;Artois;P53;8.0
842330;2023;novembre;11;Artois;P53;9.0
842330;2023;octobre;10;Artois;P53;9.0
842330;2023;septembre;9;Artois;P53;9.0
842331;2023;août;8;Artois;P53;9.0
842331;2023;août;8;Artois;P53;9.0
842331;2023;avril;4;Artois;P53;8.0
842331;2023;avril;4;Artois;P53;8.0
842331;2023;décembre;12;Artois;P53;9.0
842331;2023;décembre;12;Artois;P53;9.0
842331;2023;février;2;Artois;P53;8.0
842331;2023;février;2;Artois;P53;8.0
842331;2023;janvier;1;Artois;P53;8.0
842331;2023;janvier;1;Artois;P53;8.0
842331;2023;juillet;7;Artois;P53;9.0
842331;2023;juillet;7;Artois;P53;9.0
842331;2023;juin;6;Artois;P53;8.0
842331;2023;juin;6;Artois;P53;8.0
842331;2023;mai;5;Artois;P53;8.0
842331;2023;mai;5;Artois;P53;8.0
842331;2023;mars;3;Artois;P53;8.0
842331;2023;mars;3;Artois;P53;8.0
842331;2023;novembre;11;Artois;P53;9.0
842331;2023;novembre;11;Artois;P53;9.0
842331;2023;octobre;10;Artois;P53;9.0
842331;2023;octobre;10;Artois;P53;9.0
842331;2023;septembre;9;Artois;P53;9.0
842331;2023;septembre;9;Artois;P53;9.0
842332;2023;août;8;Artois;P53;9.0
842332;2023;avril;4;Artois;P53;8.0
842332;2023;décembre;12;Artois;P53;9.0
842332;2023;février;2;Artois;P53;8.0
842332;2023;janvier;1;Artois;P53;8.0
842332;2023;juillet;7;Artois;P53;9.0
842332;2023;juin;6;Artois;P53;8.0
842332;2023;mai;5;Artois;P53;8.0
842332;2023;mars;3;Artois;P53;8.0
842332;2023;novembre;11;Artois;P53;9.0
842332;2023;octobre;10;Artois;P53;9.0
842332;2023;septembre;9;Artois;P53;9.0
842333;2023;août;8;Artois;P53;9.0
842333;2023;août;8;Artois;P53;9.0
842333;2023;avril;4;Artois;P53;8.0
842333;2023;avril;4;Artois;P53;8.0
842333;2023;décembre;12;Artois;P53;9.0
842333;2023;décembre;12;Artois;P53;9.0
842333;2023;février;2;Artois;P53;8.0
842333;2023;février;2;Artois;P53;8.0
842333;2023;janvier;1;Artois;P53;8.0
842333;2023;janvier;1;Artois;P53;8.0
842333;2023;juillet;7;Artois;P53;9.0
842333;2023;juillet;7;Artois;P53;9.0
842333;2023;juin;6;Artois;P53;8.0
842333;2023;juin;6;Artois;P53;8.0
842333;2023;mai;5;Artois;P53;8.0
842333;2023;mai;5;Artois;P53;8.0
842333;2023;mars;3;Artois;P53;8.0
842333;2023;mars;3;Artois;P53;8.0
842333;2023;novembre;11;Artois;P53;9.0
842333;2023;novembre;11;Artois;P53;9.0
842333;2023;octobre;10;Artois;P53;9.0
842333;2023;octobre;10;Artois;P53;9.0
842333;2023;septembre;9;Artois;P53;9.0
842333;2023;septembre;9;Artois;P53;9.0
842334;2023;août;8;Artois;P53;9.0
842334;2023;avril;4;Artois;P53;8.0
842334;2023;décembre;12;Artois;P53;9.0
842334;2023;février;2;Artois;P53;8.0
842334;2023;janvier;1;Artois;P53;8.0
842334;2023;juillet;7;Artois;P53;9.0
842334;2023;juin;6;Artois;P53;8.0
842334;2023;mai;5;Artois;P53;8.0
842334;2023;mars;3;Artois;P53;8.0
842334;2023;novembre;11;Artois;P53;9.0
842334;2023;octobre;10;Artois;P53;9.0
842334;2023;septembre;9;Artois;P53;9.0
842335;2023;août;8;Artois;P53;9.0
842335;2023;août;8;Artois;P53;9.0
842335;2023;avril;4;Artois;P53;8.0
842335;2023;avril;4;Artois;P53;8.0
842335;2023;décembre;12;Artois;P53;9.0
842335;2023;décembre;12;Artois;P53;9.0
842335;2023;février;2;Artois;P53;8.0
842335;2023;février;2;Artois;P53;8.0
842335;2023;janvier;1;Artois;P53;8.0
842335;2023;janvier;1;Artois;P53;8.0
842335;2023;juillet;7;Artois;P53;9.0
842335;2023;juillet;7;Artois;P53;9.0
842335;2023;juin;6;Artois;P53;8.0
842335;2023;juin;6;Artois;P53;8.0
842335;2023;mai;5;Artois;P53;8.0
842335;2023;mai;5;Artois;P53;8.0
842335;2023;mars;3;Artois;P53;8.0
842335;2023;mars;3;Artois;P53;8.0
842335;2023;novembre;11;Artois;P53;9.0
842335;2023;novembre;11;Artois;P53;9.0
842335;2023;octobre;10;Artois;P53;9.0
842335;2023;octobre;10;Artois;P53;9.0
842335;2023;septembre;9;Artois;P53;9.0
842335;2023;septembre;9;Artois;P53;9.0
842336;2023;août;8;Artois;P53;9.0
842336;2023;avril;4;Artois;P53;8.0
842336;2023;décembre;12;Artois;P53;9.0
842336;2023;février;2;Artois;P53;8.0
842336;2023;janvier;1;Artois;P53;8.0
842336;2023;juillet;7;Artois;P53;9.0
842336;2023;juin;6;Artois;P53;8.0
842336;2023;mai;5;Artois;P53;8.0
842336;2023;mars;3;Artois;P53;8.0
842336;2023;novembre;11;Artois;P53;9.0
842336;2023;octobre;10;Artois;P53;9.0
842336;2023;septembre;9;Artois;P53;9.0
842338;2023;août;8;Artois;P53;9.0
842338;2023;avril;4;Artois;P53;8.0
842338;2023;décembre;12;Artois;P53;9.0
842338;2023;février;2;Artois;P53;8.0
842338;2023;janvier;1;Artois;P53;8.0
842338;2023;juillet;7;Artois;P53;9.0
842338;2023;juin;6;Artois;P53;8.0
842338;2023;mai;5;Artois;P53;8.0
842338;2023;mars;3;Artois;P53;8.0
842338;2023;novembre;11;Artois;P53;9.0
842338;2023;octobre;10;Artois;P53;9.0
842338;2023;septembre;9;Artois;P53;9.0
842339;2023;août;8;Artois;P53;9.0
842339;2023;août;8;Artois;P53;9.0
842339;2023;avril;4;Artois;P53;8.0
842339;2023;avril;4;Artois;P53;8.0
842339;2023;décembre;12;Artois;P53;9.0
842339;2023;décembre;12;Artois;P53;9.0
842339;2023;février;2;Artois;P53;8.0
842339;2023;février;2;Artois;P53;8.0
842339;2023;janvier;1;Artois;P53;8.0
842339;2023;janvier;1;Artois;P53;8.0
842339;2023;juillet;7;Artois;P53;9.0
842339;2023;juillet;7;Artois;P53;9.0
842339;2023;juin;6;Artois;P53;8.0
842339;2023;juin;6;Artois;P53;8.0
842339;2023;mai;5;Artois;P53;8.0
842339;2023;mai;5;Artois;P53;8.0
842339;2023;mars;3;Artois;P53;8.0
842339;2023;mars;3;Artois;P53;8.0
842339;2023;novembre;11;Artois;P53;9.0
842339;2023;novembre;11;Artois;P53;9.0
842339;2023;octobre;10;Artois;P53;9.0
842339;2023;octobre;10;Artois;P53;9.0
842339;2023;septembre;9;Artois;P53;9.0
842339;2023;septembre;9;Artois;P53;9.0
842340;2023;août;8;Artois;P53;9.0
842340;2023;avril;4;Artois;P53;8.0
842340;2023;décembre;12;Artois;P53;9.0
842340;2023;février;2;Artois;P53;8.0
842340;2023;janvier;1;Artois;P53;8.0
842340;2023;juillet;7;Artois;P53;9.0
842340;2023;juin;6;Artois;P53;8.0
842340;2023;mai;5;Artois;P53;8.0
842340;2023;mars;3;Artois;P53;8.0
842340;2023;novembre;11;Artois;P53;9.0
842340;2023;octobre;10;Artois;P53;9.0
842340;2023;septembre;9;Artois;P53;9.0
842341;2023;août;8;Artois;P53;9.0
842341;2023;août;8;Artois;P53;9.0
842341;2023;avril;4;Artois;P53;8.0
842341;2023;avril;4;Artois;P53;8.0
842341;2023;décembre;12;Artois;P53;9.0
842341;2023;décembre;12;Artois;P53;9.0
842341;2023;février;2;Artois;P53;8.0
842341;2023;février;2;Artois;P53;8.0
842341;2023;janvier;1;Artois;P53;8.0
842341;2023;janvier;1;Artois;P53;8.0
842341;2023;juillet;7;Artois;P53;9.0
842341;2023;juillet;7;Artois;P53;9.0
842341;2023;juin;6;Artois;P53;8.0
842341;2023;juin;6;Artois;P53;8.0
842341;2023;mai;5;Artois;P53;8.0
842341;2023;mai;5;Artois;P53;8.0
842341;2023;mars;3;Artois;P53;8.0
842341;2023;mars;3;Artois;P53;8.0
842341;2023;novembre;11;Artois;P53;9.0
842341;2023;novembre;11;Artois;P53;9.0
842341;2023;octobre;10;Artois;P53;9.0
